aqi_category,co,coco,day,day_of_week,day_of_year,day_of_year_cos,day_of_year_sin,dew_point,hour,is_weekend,month,nh3,no,no2,o3,pm10,pm2_5,precipitation,pressure,relative_humidity,so2,temperature,week_cos,week_of_year,week_sin,wind_direction,wind_speed,numerical_aqi,aqi_volatility
0.33333333333333337,0.09770101886663866,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.728813559322034,0.009067555999371701,0.36678697483317313,0.9020979020979021,0.7826086956521738,0.0,0.8,0.1770864621325896,0.0,0.05716184778996344,0.2535257061572851,0.17642951353867636,0.159371056973697,0.04964539007092199,0.35112359550561933,0.78,0.039289374786470786,0.5927835051546392,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.04337349397590362,135.0,0.18113062682667472
0.6666666666666666,0.09968309499199221,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.728813559322034,0.009067555999371701,0.36678697483317313,0.9067599067599068,0.8260869565217391,0.0,0.8,0.1880283201029822,0.0,0.05799268860086407,0.23161958951432635,0.18209325781674293,0.16296224400660003,0.028368794326241138,0.4213483146067425,0.79,0.033481380252818584,0.5927835051546392,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.13253012048192772,137.0,0.20511837496738972
0.6666666666666666,0.10068454510690339,0.7083333333333334,0.3333333333333333,0.6666666666666666,0.728813559322034,0.009067555999371701,0.36678697483317313,0.9067599067599068,0.8695652173913043,0.0,0.8,0.19935636129585926,0.0,0.0567741220782098,0.21609428977850031,0.18773114024879095,0.16626225371251094,0.10638297872340427,0.4213483146067425,0.79,0.029381619405534673,0.5927835051546392,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.13253012048192772,140.0,0.22795134924127655
0.6666666666666666,0.10097797566987358,0.7083333333333334,0.3333333333333333,0.6666666666666666,0.728813559322034,0.009067555999371701,0.36678697483317313,0.8671328671328671,0.9130434782608695,0.0,0.8,0.20999785453765285,0.0,0.05466932535726153,0.2031700873806137,0.19181731191972481,0.16771814034747165,0.12056737588652483,0.3314606741573023,0.8,0.02630679877007175,0.5412371134020619,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.0,0.0,141.0,0.24795712763132377
0.6666666666666666,0.10047630406221486,0.7083333333333334,0.3333333333333333,0.6666666666666666,0.728813559322034,0.009067555999371701,0.36678697483317313,0.8321678321678323,0.9565217391304348,0.0,0.8,0.21055567474790818,0.0,0.05228758169934639,0.19109937004673846,0.19347247006491322,0.16723284480248474,0.1773049645390071,0.4297752808988733,0.97,0.02391527160915613,0.41752577319587625,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.7083333333333334,0.14698795180722893,141.0,0.2643595875891681
0.6666666666666666,0.09975881900824257,0.08333333333333334,0.3333333333333333,0.6666666666666666,0.728813559322034,0.009067555999371701,0.36678697483317313,0.8857808857808858,1.0,0.0,0.8,0.19339197597082172,0.0,0.04890882906835049,0.1829302987197724,0.19520521374815733,0.16749166909314442,0.0,0.3932584269662911,0.79,0.0208404509736932,0.5670103092783505,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.13253012048192772,141.0,0.27733442009104287
0.6666666666666666,0.09849233483645506,0.041666666666666664,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8601398601398602,0.0,1.0,0.8,0.1573052992919974,0.0,0.04469923562645396,0.18569396464133303,0.19642072051103007,0.1679769646381313,0.0,0.40449438202247023,0.81,0.018107277075503928,0.5283505154639175,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.0,0.0,141.0,0.28716862459844017
0.33333333333333337,0.09270512689452025,0.9999999999999999,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8624708624708626,0.043478260869565216,1.0,0.8,0.10448401630551385,0.0,0.0362800487426609,0.21520016256858363,0.19013629192851783,0.1608269436086577,0.0,0.4775280898876417,0.79,0.017765630338230275,0.5412371134020619,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.1388888888888889,0.22891566265060243,136.0,0.29131794256734866
0.33333333333333337,0.09084042299435478,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8624708624708626,0.08695652173913043,1.0,0.8,0.09367088607594937,0.0027367920038077107,0.03284590672427162,0.23035968299126192,0.18367083042387564,0.15361221650651916,0.0,0.4775280898876417,0.79,0.018790570550051247,0.5412371134020619,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.13253012048192772,130.0,0.2902917484530639
0.33333333333333337,0.08998474161072556,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8601398601398602,0.13043478260869565,1.0,0.8,0.095086891225059,0.008210376011423132,0.02780547247147446,0.2633204633204633,0.18279152765924433,0.15105632663625482,0.0,0.42696629213483206,0.72,0.02220703792278783,0.5798969072164949,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.04337349397590362,128.0,0.2864929456324192
