timestamp,target_aqi_24h,target_aqi_48h,target_aqi_72h,primary_pollutant,target_timestamp,pm2_5_24h_mean,pm2_5,pm2_5_18h_mean,day_of_year,pm2_5_change_24h,temp_24h_mean,pm10_48h_trend,so2_72h_mean,co_lag_72h,day,pm10_60h_mean,pm2_5_36h_trend,pm2_5_72h_trend,wind_speed_60h_max,pm2_5_change_36h,pm10_24h_mean,wind_speed_72h_max,pm2_5_change_48h,o3_72h_mean,pm10_36h_mean,pm2_5_6h_mean,humidity_24h_mean,temp_72h_mean,co_72h_mean,pm10_48h_mean,o3_24h_std,so2_18h_mean,wind_speed_60h_mean,so2,co_60h_trend,so2_72h_std,pm2_5_change_1h,no2_24h_mean,so2_change_24h,o3_60h_std,so2_48h_std,o3_60h_trend,wind_speed_72h_mean,o3_18h_std,pm10_72h_std,pressure_72h_mean,co_24h_std,pm2_5_60h_mean,temp_18h_trend,co_change_48h,pressure_24h_mean,pm2_5_36h_mean,o3_72h_std,co_36h_trend,so2_36h_trend
2025-07-02 11:00:00,113.0,155.0,154.0,unknown,2025-07-03 11:00:00,-0.5591667770774286,-0.7756078737417118,-0.5772951026102814,0.5396291344629911,-0.222075255084751,0.3603727275406052,-0.3654099010892627,-0.4533913941823689,-0.36366999368512304,-1.6750408522573872,-1.0780471803800284,-0.06796793838954242,0.11057820525029662,0.07545019497974545,-0.15325329637078342,-1.0417935102342104,0.21621506875131905,-0.19289495283855645,0.08502376558718866,-1.104975734474835,-0.7914990466019398,1.0441691289205455,0.5927461209269875,-0.396157385571267,-1.0388786532894625,-1.123681735670246,-0.3300484541171073,0.8367928479817914,-0.6275524469109163,0.06611119637447369,-0.5780297978235148,0.17070815976504777,-0.45062808032432783,0.11237030628081646,-1.3935902189342553,-0.4561513966592877,-0.30152611357502357,1.1891754970747306,-1.3987259557318759,-0.7517200786845248,-1.2848196321680876,-0.4546397980802043,-0.6908873947913323,-0.038556459233338385,0.08477125901111003,-0.9399772792154961,-0.62987801134722,-1.3807776309160136,0.06362764886332092,0.12955113868800114
2025-07-02 12:00:00,116.0,156.0,154.0,unknown,2025-07-03 12:00:00,-0.5710133191195496,-0.7137806221975724,-0.5995424444768961,0.5396291344629911,-0.25783659495833033,0.32530275786569046,-0.3407973047232667,-0.455906269283025,-0.3705496757639065,-1.6750408522573872,-1.0811555479003314,-0.0768899755485597,0.10141105884711142,0.07545019497974545,-0.17243602267198382,-1.048232948617924,0.21621506875131905,-0.15579877193686456,0.08041372126863543,-1.1110791202178436,-0.7796227204148489,1.082092412229825,0.5795144909102413,-0.39651655179447914,-1.0546669331656149,-1.1911658146574724,-0.33465841140881986,0.8571034938431711,-0.6033712860398173,0.06439843305103198,-0.5769061035205718,0.1376058641591777,-0.4505462674048079,0.07466539728364294,-1.3948494564730836,-0.45451737636703027,-0.3043615634903718,1.1891754970747306,-1.3297544793398017,-0.7579416393797184,-1.2636013836569655,-0.4461450158700674,-0.6921088414262716,0.17915421834915196,0.09967904226180475,-0.9221658089783674,-0.637876649436968,-1.3866273567330925,0.02915586121926004,0.1337576777752921
2025-07-02 13:00:00,118.0,156.0,154.0,unknown,2025-07-03 13:00:00,-0.5828777023394448,-0.6453290222737038,-0.6178072374908447,0.5396291344629911,-0.25823840776589846,0.2990002806095035,-0.3055737156492986,-0.458207112460221,-0.3600164551062099,-1.6750408522573872,-1.081580130984892,-0.07174077340766181,0.0940665436583745,0.07545019497974545,-0.16098364876081936,-1.0549677740834598,0.21621506875131905,-0.12604454350529926,0.07955913822318873,-1.1159961910376135,-0.7401742198637575,1.1010540538844653,0.564812679780522,-0.3969104009517536,-1.0693133536083,-1.2681981706957652,-0.34628352110096455,0.8345361095527489,-0.5670995447331688,0.06561211853658579,-0.5762198875550535,0.15220981810294396,-0.450853065853008,0.045339356952507785,-1.393335346805079,-0.4539121508644175,-0.2998954597400478,1.149527067605705,-1.2847923713196814,-0.7649531305142683,-1.2465292296825168,-0.43883720650274116,-0.6922557242494605,0.30242419104426044,0.09048796267088059,-0.9079166327886877,-0.6453830636442702,-1.3875267647813765,0.0015062037757176568,0.13081867198913752
2025-07-02 14:00:00,121.0,156.0,154.0,unknown,2025-07-03 14:00:00,-0.5931720619152032,-0.5773190455751505,-0.6335772154189282,0.5396291344629911,-0.2228788806998879,0.28146529577204427,-0.26161669504878565,-0.46034743169482206,-0.33823309301306775,-1.6750408522573872,-1.0795358420592291,-0.057693883246790506,0.08925568488987361,0.07545019497974545,-0.11946879333284838,-1.0605919441213458,0.21621506875131905,-0.11097422001398691,0.08329107886201698,-1.118884254264533,-0.686223471757575,1.111889277687116,0.5501108686508049,-0.3974380936465182,-1.0824670639536036,-1.3340586649604658,-0.36572551489644756,0.8345361095527489,-0.5429183838620697,0.07057446290362146,-0.5757919568715609,0.15123622117335941,-0.45167119504820824,0.011823882288353555,-1.3919656120183812,-0.45383999359574756,-0.2943119560903329,1.1098786381366794,-1.270845758535812,-0.7720688715095212,-1.231895954847281,-0.4331759098496385,-0.691304851236185,0.3839414310523164,0.06210157208443362,-0.9007920446938286,-0.6511051662777058,-1.3852019225295598,-0.017988165460464566,0.12255881212568087
2025-07-02 15:00:00,124.0,156.0,154.0,unknown,2025-07-03 15:00:00,-0.6004512624471089,-0.5101923153272275,-0.6473559189206792,0.5396291344629911,-0.1549725162208444,0.2595465647252231,-0.2082723050817411,-0.46205968708250267,-0.3195655789155269,-1.6750408522573872,-1.0750121975903906,-0.03985749813055969,0.08681102100665541,0.07545019497974545,-0.050468240518082866,-1.0635930768726547,0.21621506875131905,-0.0916532924610224,0.09117049134526045,-1.1192442394826192,-0.6290500019724835,1.1173068895884424,0.5368792386340586,-0.39803375558119064,-1.0944215029386177,-1.3800876118808538,-0.38897573428073645,0.8548467554141286,-0.5066466425554211,0.0784472314829776,-0.5755858578182195,0.14928902731419097,-0.4526120436226886,-0.004933855043723603,-1.3907084863588477,-0.4542773188380646,-0.28620508634244896,1.1098786381366794,-1.2706398471923295,-0.7790517189902728,-1.2111654821640132,-0.4291382432574895,-0.6886068456944521,0.4952820515511247,0.041329239389663784,-0.880130739218764,-0.6538616200194034,-1.3832217469928723,-0.029962511745947183,0.11094207835481484
2025-07-02 16:00:00,127.0,156.0,155.0,unknown,2025-07-03 16:00:00,-0.6055538392905527,-0.46382187666912306,-0.6577471670764848,0.5396291344629911,-0.1059513536975114,0.24201157988776387,-0.15008056813525356,-0.46350440256585845,-0.311417498537649,-1.6750408522573872,-1.0682241100038952,-0.03560921413427305,0.08511512980636557,0.07545019497974545,0.09354536141480907,-1.063923910404295,0.21621506875131905,-0.06653608664216859,0.10077475034224577,-1.1145889760941854,-0.5765315746124829,1.1281421133910932,0.5221774275043402,-0.3984155006272489,-1.1049215064441316,-1.4019577692117386,-0.41884024021400396,0.8548467554141286,-0.5187372229909707,0.08538249007181901,-0.5752247065619711,0.10352997162372338,-0.45345062604776887,-0.021691592375800765,-1.3918599656360924,-0.4543583625577763,-0.2748083065381116,1.0900544234021665,-1.2811540660401266,-0.7845919602737457,-1.1965322073287374,-0.42693524773479774,-0.6831026051623204,0.5310701081400263,0.056089176856054086,-0.8658815630290843,-0.6504283584393424,-1.3859232678190028,-0.040600271512168155,0.08844684449396545
2025-07-02 17:00:00,130.0,156.0,155.0,unknown,2025-07-03 17:00:00,-0.6098714043119278,-0.41480169865912686,-0.6668108989480686,0.5396291344629911,-0.08827159016450613,0.23324408746903613,-0.08849079904827611,-0.4652166579535392,-0.3017804288521387,-1.6750408522573872,-1.0600469543012436,-0.04065845665172961,0.0846305894634255,0.07545019497974545,0.20721017248311555,-1.0622933737126392,0.21621506875131905,-0.028667068638358006,0.10925785910529713,-1.1051475456016489,-0.5277729892112096,1.1281421133910932,0.5074756163746224,-0.3983875680629031,-1.1134567462317242,-1.4067387020556343,-0.4517112400331714,0.8322793711237064,-0.5731448349509434,0.09289193290983395,-0.574467329433409,0.10937155320123003,-0.45424830201308913,-0.051017632706935746,-1.3952897593831979,-0.45401284796865704,-0.2661780131172193,1.0702302086676538,-1.3038789642303752,-0.7890718160971802,-1.1818989324935214,-0.42741684028840127,-0.6756038505047816,0.562881713996829,0.11047178451602692,-0.8516323868393851,-0.6421097748260041,-1.3934760600615586,-0.046183184946124965,0.055825273161390555
2025-07-02 18:00:00,133.0,156.0,155.0,unknown,2025-07-03 18:00:00,-0.6131006574890723,-0.36445665097318475,-0.6745471145354301,0.5396291344629911,-0.06376100890283962,0.2244765950503069,-0.026594578450171158,-0.467517501130735,-0.29610021038228135,-1.6750408522573872,-1.0514714243464118,-0.04706868788835671,0.08549649371178586,0.07545019497974545,0.26848037290784504,-1.0589259609798714,0.210130045042113,0.04088827055231412,0.11607100283458911,-1.09231898146621,-0.48056608461829986,1.1362685312430816,0.5001247108097634,-0.39793389666365475,-1.1191979389139615,-1.403959286564265,-0.4835800752237053,0.8119687252623268,-0.6396430273464658,0.10073614561729527,-0.5730917245824535,0.11229234398998336,-0.45498461828876946,-0.10129084470316725,-1.399848356109383,-0.4538011455877437,-0.2596134476104473,0.8863606170050463,-1.3150976043645486,-0.7926071777302865,-1.1655584422608245,-0.43051392718218234,-0.6672315295830143,0.5718287281440552,0.18269445014873184,-0.8281212461263846,-0.6311577934415796,-1.4034927736391085,-0.04595911261225123,0.01516670496336103
2025-07-02 19:00:00,136.0,155.0,155.0,unknown,2025-07-03 19:00:00,-0.6143495399332716,-0.32382731424417877,-0.6783236694819234,0.5396291344629911,-0.019159787262757643,0.2244765950503069,0.023799233505880497,-0.47024640815485125,-0.30048445667697704,-1.6750408522573872,-1.044316413106592,-0.06737586985069334,0.08708120143395096,0.07545019497974545,0.38987553636618755,-1.0528409870943436,-0.03327090332612498,0.19043224981225962,0.12191196034704284,-1.0739597353438086,-0.4371190219841177,1.1254333074404308,0.5089457974875938,-0.39715318149019185,-1.1195998224017178,-1.4000984572072102,-0.5084337580138072,0.8119687252623268,-0.712186509959763,0.10480346853151482,-0.5708409721755051,0.09087321153912656,-0.45553685549552964,-0.32333086435318964,-1.4006965679059677,-0.4577239207715423,-0.25865113620676156,0.7773274359652256,-1.3053961150585591,-0.7945800386188254,-1.155802925703974,-0.43516853274313105,-0.6586891338133437,0.5559229252156533,0.2845601955344715,-0.8138720699367245,-0.6149882389032268,-1.4151897348367073,-0.05032703743407465,-0.03742896256516241
2025-07-02 20:00:00,139.0,155.0,154.0,unknown,2025-07-03 20:00:00,-0.6145279517110145,-0.27745687558607435,-0.6762408422084029,0.5396291344629911,0.004948981191340348,0.23324408746903613,0.059399120589240316,-0.47254725133204756,-0.3003052264825397,-1.6750408522573872,-1.040012922829748,-0.0869102870318048,0.09056151882637099,0.07545019497974545,0.4233737300563434,-1.0444874404204245,-0.03327090332612498,0.31176767484487644,0.12863102153922076,-1.0537514742376002,-0.3965962808733899,1.1037628598351275,0.5236476086173123,-0.3962528218327816,-1.113986211779086,-1.3982417435161343,-0.5276753188835636,0.7894013409719046,-0.7484582512664115,0.10513976165159566,-0.5682886527152806,0.10352997162372338,-0.4558845604034898,-0.5286131466711348,-1.3972255549549222,-0.4682795447325092,-0.26266691127180763,0.7228108454453155,-1.2889612492067466,-0.7947690836211949,-1.148486288286336,-0.4411750367411365,-0.6507265386615242,0.45651165691314666,0.313636533114339,-0.7996228937469865,-0.5973789295087197,-1.4304249975391257,-0.058932298849139655,-0.09952416538353076
